"f1_id","f2_id","perc"
902760,555580229,13.0177417240019
902761,555543215,91.753887353279
902761,555543227,8.24093046922738
902761,555538748,89.6719215900956
902761,555538749,7.94107492621496
902761,555579967,89.6719215900956
902761,555579970,7.94107492621496
902762,555538987,77.396222939052
902762,555580166,77.396222939052
902763,555539123,20.3061547048973
902763,555539124,64.1372543644583
902763,555580275,20.3061547048973
902763,555580284,64.1372543644583
902764,555538822,10.2391660505266
902764,555538821,38.6082743232606
902764,555538848,20.011109577175
902764,555580077,10.2391660505266
902764,555580082,20.011109577175
902765,555539202,89.6084847676187
902765,555525514,10.1628951552867
902765,555580020,89.6084847676187
902766,555538963,89.1793290003898
902766,555524957,89.1364731537023
902767,555538884,74.2355587919912
902767,555524683,9.64946864125218
902768,555538859,29.7550340208574
902768,555538882,48.6772870567918
902768,555524678,49.2056669967041
902769,555538831,73.2969611885857
902769,555580080,73.2969611885857
902770,555538824,80.8711778989884
902770,555580079,80.8711778989884
902771,555538750,70.8414634274888
902771,555579968,70.8414634274888
902772,555538943,90.6517134146864
902777,555538969,94.3756308384478
902777,555580146,94.3756308384478
902778,555543220,96.3064647738195
902778,555539094,1.75699799029684
902778,555539091,92.9226930641772
902778,555539093,1.07581151542872
902778,555580030,1.75699799029684
902778,555580245,92.9226930641772
902778,555580248,1.07581151542872
902779,555539114,96.8401199450299
902779,555580270,96.8401199450299
902773,555539108,36.7802979278563
902773,555539107,38.384671659582
902773,555525183,22.63545081887
902774,555539004,91.4261381342432
902774,555580178,91.4261381342432
902775,555539151,97.141515596385
902775,555525514,1.9440798458147
902775,555579975,97.141515596385
902776,555539153,99.329375229358
902776,555579978,99.329375229358
902782,555539054,92.435859261034
902782,555580220,92.435859261034
902783,555525460,96.0467373524866
902784,555539169,90.5134115420306
902784,555579994,90.5134115420306
902785,555539055,3.34881567616703
902785,555525156,91.3328250710745
902786,555539200,98.2478320431509
902786,555580018,98.2478320431509
902787,555538872,72.7736526190214
902787,555524645,52.3701508240918
902788,555539152,91.5218274517467
902788,555525514,6.13143760218795
902788,555579977,91.5218274517467
902789,555538888,81.162603904241
902789,555580094,81.162603904241
902790,555539167,95.1958062770574
902790,555525514,4.80419372294264
902790,555579991,95.1958062770574
902791,555538843,91.9907509707505
902791,555580083,91.9907509707505
902792,555524646,89.5118698323663
902794,555539067,96.8839338705305
902794,555580231,96.8839338705305
555539024,555580033,100
555539017,555580189,100
64504,555525430,98.2591585923409
40929,902761,99.7572142706427
40929,555543215,99.7580998103599
40929,555538748,99.988160456229
40929,555579967,99.988160456229
127828,555539147,99.7600761977412
127828,555579974,99.7600761977412
7495,902766,86.9912178870476
7495,555538963,93.8314746515397
7495,555524957,93.8314746515397
102078,555524467,95.2502049567245
101964,555538810,98.0931528979125
101964,555524293,98.0931528979125
7497,555524530,97.8708624812895
5111,555524689,95.6914211280092
40927,555524688,98.4101626514255
656,555539089,99.1920877293616
656,555580244,99.1920877293616
656,902780,96.943521330533
175225,555539103,10.4974297873624
175225,555539113,58.320013660332
175225,555539125,22.2564636976784
175225,555580259,10.4974297873624
175225,555580268,58.320013660332
175225,555525252,6.58333543748847
175225,555580277,22.2564636976784
655,555539149,58.3646151810103
655,555525514,1.60762966319542
655,555525447,36.8982782339346
655,555579976,58.3646151810103
150157,555538837,98.6841848592068
150157,555580081,98.6841848592068
176084,555538962,98.7522958104118
176084,555524849,99.8962188841736
102097,555539003,95.4038487804508
102097,555580176,95.4038487804508
102079,555524971,97.2328217004876
102006,902779,95.3711115730234
102006,555539114,98.4836312464765
102006,555580270,98.4836312464765
195416,555538956,96.0532966180465
195416,555580140,96.0532966180465
195525,555538941,98.419585625264
330050,555538848,86.8189026621184
330050,555580082,86.8189026621184
396543,555524218,98.0827168605909
345570,555543221,100
345570,555539042,99.8764288707856
345570,555580208,99.8764288707856
396878,555538768,87.5069099545196
397582,555543225,88.2214183638617
397582,555538992,99.967743148333
397582,555580163,99.967743148333
555550591,555580212,98.5403236448629
555538904,555580108,100
555524316,555559498,2.18444754444069
67920,102028,10.6747973441011
67920,555524874,95.9924897350442
555543213,555550497,32.2183473825056
555543213,555580063,98.0923099976229
555543215,555579967,97.7264060337246
555543221,555580208,96.1404588698199
555543222,555559389,4.92882580364068
555543222,555559394,6.17825837833596
555543211,555550895,4.79519279170007
555543211,555580165,97.6206460377869
555543212,555550497,1.13898772198363
555543216,555580090,98.8580088471933
555543217,555580223,88.6542207206388
555543218,555580229,83.3277833360169
555543224,555559486,1.82750896781103
555543224,555580162,91.3547222084799
555543219,555580225,91.4815636191701
555543223,555559389,8.22787070475425
555543223,555580161,94.1318326344059
555543229,555580043,96.6627965541701
555543220,555580245,96.4858828071324
555543230,555580047,84.4426533882076
555543231,555580044,97.5194508289937
555543225,555544664,2.60128307338813
555543225,555544662,8.65707116608464
555543225,555550826,18.8818273157772
555543225,555580163,92.5076930708632
555543226,555544499,9.17750669469915
555543226,555580164,91.301831467837
555543227,555579970,96.3540163641767
64507,555525429,83.8991301940661
64501,555539159,79.2224856708238
64501,555579986,79.2224856708238
64500,555539188,99.3498450313607
64500,555580012,99.3498450313607
64499,555525478,99.9513557618624
175210,555524345,95.5033042359095
555550497,555580061,2.60929295859103
555550497,555580063,19.8236231361296
555550497,555580065,3.96991978736041
7477,555524544,11.9078111909378
7477,555524541,73.7523445934692
7498,555524452,99.0041171660434
40930,902791,92.1927968621315
40930,555538843,98.4431024350543
40930,555580083,98.4431024350543
101966,330000,1.31834244786945
101966,555524507,93.0057140477601
101966,555524589,1.34141173696487
7500,555543216,97.8275136637814
7500,555543231,1.15781778738844
7500,555538766,1.15781778738844
7500,555538865,98.0404743497054
7500,555580044,1.15781778738844
7500,555580090,98.0404743497054
101951,902792,83.2747377730263
101951,555524646,91.8679312575548
175211,555524667,95.7220988692076
7476,555525212,99.6875737295319
7491,555525355,99.847390161577
40928,555543210,97.1393314341719
40928,555525435,99.5761875810405
657,555539171,99.2689341708603
657,555525453,29.9778652316308
657,555525497,56.111572639622
654,902776,99.2318708103355
654,555539153,99.8678419788767
654,555579978,99.8678419788767
7490,902783,97.8157693351009
7490,555525460,99.9692378778554
2561,555539188,99.9783012078611
2561,555580012,99.9783012078611
102025,555538958,99.9014452061113
102025,555580136,99.9014452061113
102098,555524796,98.4164442352066
102110,555524809,96.8948836828649
102153,555538940,99.7926624352012
102153,555580133,99.7926624352012
102066,555525388,99.8630810058293
102041,555525395,99.5406134443305
102070,555525388,99.7183550029248
102043,555539142,99.5311757563641
102043,555579971,99.5311757563641
102042,555525270,97.9548663307899
102007,555539138,98.9866629010276
102007,555580285,98.9866629010276
102021,555525268,99.9126605305937
102067,555525347,99.8398378386195
102004,555539183,99.030238927964
102004,555580009,99.030238927964
102016,555539184,99.8779489061988
102016,555580008,99.8779489061988
102068,555539185,97.7791290389952
102068,555580007,97.7791290389952
102005,555539194,99.2605481683356
102005,555580015,99.2605481683356
102149,555525525,99.6369586722652
102163,555525514,4.7626410149046
102163,555525423,95.2373589851004
102077,555539154,98.0682754459872
102077,555579979,98.0682754459872
64516,555525514,1.41414515130485
64516,555525422,98.5858548486947
64532,555539150,100
64532,555579983,100
64541,555539150,91.5757393759511
64541,555579983,91.5757393759511
64521,902788,91.269713907814
64521,555539152,98.6409948490502
64521,555525514,1.27279363570517
64521,555579977,98.6409948490502
64525,555525515,99.6252175586224
64526,555525433,99.9487814598197
64544,902786,97.1852527412762
64544,555539200,98.8961962729893
64544,555580018,98.8961962729893
64523,555525428,100
64530,555525432,98.6368458704058
64537,555539159,99.4748278780928
64537,555579986,99.4748278780928
64539,555539164,99.9561160917425
64539,555579992,99.9561160917425
64519,555525444,99.9240352275768
64533,555539160,98.8329044536976
64533,555579989,98.8329044536976
64520,555539162,98.4603639759745
64520,555579990,98.4603639759745
64518,555539163,98.3885709822674
64518,555579995,98.3885709822674
64510,555539163,98.9752400947228
64510,555579995,98.9752400947228
64524,555539163,94.9478208971767
64524,555579995,94.9478208971767
64515,555525445,89.2092888310941
64538,555525446,97.4388669669703
64534,902790,94.8970390875233
64534,555539167,99.2724574189736
64534,555579991,99.2724574189736
102059,555525451,98.4107630262756
102050,555525514,2.03388067174251
102050,555525449,97.9661193282585
102074,555525450,98.666338125004
64527,555539189,97.7329108607334
64527,555580014,97.7329108607334
64529,555539188,96.2006926448073
64529,555580012,96.2006926448073
102054,555539188,58.5342393610899
102054,555580012,58.5342393610899
64543,555539191,99.3987468788485
64543,555580024,99.3987468788485
102071,555539191,86.4028862766842
102071,555580024,86.4028862766842
64535,555539190,98.2284942252563
64535,555580013,98.2284942252563
102030,555525495,98.6520227414621
102061,555525498,99.8390863054716
102051,555525496,97.6655432371726
64531,902784,90.9769062902534
64531,555539169,97.7543786855293
64531,555579994,97.7543786855293
64528,555525485,96.7149867465814
64522,555539188,98.1391564528427
64522,555580012,98.1391564528427
64540,555539181,97.9267112026582
64540,555580005,97.9267112026582
102022,555539180,99.9810975602953
102022,555580006,99.9810975602953
102060,555525455,96.2774092175745
64514,555539157,98.6692583525955
64514,555579981,98.6692583525955
102019,902783,99.0599736301826
102019,555525460,99.9760192752516
102011,555539177,99.4908075229796
102011,555579999,99.4908075229796
102023,555525493,99.8279837939553
102003,555539112,99.5782606925663
102003,555580263,99.5782606925663
149548,151072,1.64812952995046
149548,555524231,98.0770951713228
195006,555538819,100
195006,555580025,100
150884,555524221,75.3246812132525
149515,555524274,99.7382372285094
149642,555525164,98.6450394189622
64505,555525428,98.7313342267342
64506,555525515,97.8660789256954
64509,555539200,99.3764612271678
64509,555580018,99.3764612271678
64497,555525431,98.2496683568151
64508,555539151,99.4300660675548
64508,555579975,99.4300660675548
64502,555525427,98.0445576741724
64503,555539150,99.5929719777618
64503,555579983,99.5929719777618
396404,555538911,90.1246400454422
345768,555524853,99.7620544279468
345767,555525314,98.6398584933212
345762,555525410,94.1892796181449
195610,555538905,98.7319373127053
195610,555524587,98.7002465003867
195614,555524953,98.4378355074054
150244,555524301,100
194557,555524315,93.1849057825365
194558,555524315,99.9683322474711
194559,555524315,49.1399008067343
150245,555524301,100
194561,555524242,42.0791676252384
194568,194598,16.980634842907
175207,555543214,96.8391930177815
175207,555538815,99.9780584060518
175207,555524350,99.9780584060518
194572,555524235,83.5266678595703
329744,555559344,91.9917515046992
150388,555538803,97.0986670418511
150388,555580066,97.0986670418511
329758,397621,99.683144042716
149989,555538803,100
149989,555580066,100
329761,555550478,82.5971126058002
329765,555524791,94.0333736103935
345770,555538906,96.491176447949
345770,555580107,96.491176447949
345769,555524811,50.3000139983593
345773,555524235,23.407879362189
388083,555525097,100
388085,555538815,100
388085,555524350,100
175208,555543211,95.7108167542841
175208,555538988,99.9706124785852
175208,555580165,99.9706124785852
388091,388448,30.5501395520681
388091,388449,8.54469717465128
388091,555524286,96.9868506685946
388092,555524504,100
396436,555524527,98.997093944442
388096,398041,17.2438445910231
388096,555524322,99.9091377046394
396442,555524442,96.9885414303482
388099,555543231,100
388099,555538766,100
388099,555580044,100
388101,555543231,100
388101,555538766,100
388101,555580044,100
396410,555559336,47.3344038461488
396433,555524458,99.5709690340388
396434,555538815,94.1779252359875
396434,555524350,94.1779252359875
396428,555524433,91.8594804760788
396437,555524442,99.4862003684347
396438,555524442,98.4481255468198
396441,555524442,98.4296981891874
101992,555543229,100
101992,555538765,100
101992,555580043,100
101993,555543231,100
101993,555538766,100
101993,555580044,100
396439,555524442,99.5966360390499
396440,555524442,100
396449,555524909,100
555515251,555524820,80.5460526630707
555515248,555525514,14.8377578929271
555515248,555525424,85.1622421070739
101981,902761,100
101981,555543215,100
101981,555538748,100
101981,555579967,100
101994,902761,92.8379942512261
101994,555543227,93.0023700514682
101994,555538749,99.9884128966277
101994,555579970,99.9884128966277
149690,555543228,100
149690,555538770,100
149690,555524234,100
149667,555524235,95.1990503857282
175209,555543210,76.0639048716448
175209,555525435,78.3250040983346
101965,555538756,95.7779837013774
101965,555580035,95.7779837013774
101985,555538754,99.453571082732
101985,555580038,99.453571082732
101984,555543228,100
101984,555538770,100
101984,555524234,100
149687,555524268,91.7974282429147
101991,555538798,98.6408868929654
101983,555524449,99.8729750144971
101987,555524830,92.0439456825598
101990,555538773,33.6201041702822
101990,555524367,96.5395006744489
101998,555524590,92.279721371151
101979,555524347,98.7936392481756
101988,555524463,97.1245808947869
101977,555524703,99.9059101831086
101968,555538959,99.6471981945803
101968,555580138,99.6471981945803
101971,902777,93.800354112658
101971,555538969,98.3648239938513
101971,555580146,98.3648239938513
101996,555524448,97.2940006070625
101995,555524448,79.0877166468435
149677,555524490,98.1465860672682
102001,555539121,77.4584034266204
102001,555580037,77.4584034266204
181126,555525299,99.7991079967191
101976,555539074,99.6688961906589
101976,555580235,99.6688961906589
101973,555525317,95.9590857145593
149666,555539139,99.9405073160128
149666,555580286,99.9405073160128
149682,555525302,98.5312199303965
149670,555525303,99.7963543031318
101969,555525372,99.6964304300519
101974,555539174,99.9692148017397
101974,555579997,99.9692148017397
175206,555524279,99.977251941695
101982,555515248,10.3975806715293
101982,555525424,99.6215296165469
101986,555539151,100
101986,555579975,100
101978,555539160,99.7470770816857
101978,555579989,99.7470770816857
175205,555543229,95.7251587592881
175205,555538765,99.9412686216739
175205,555580043,99.9412686216739
175275,555543214,5.60106679839894
175275,555538815,4.59026869018621
175275,555524350,4.59026869018621
7501,555543214,56.7844529488313
7501,555538815,60.3781452549265
7501,555524350,60.3723208376379
7475,555524872,99.919877877283
7493,67920,94.1829240561182
7493,555524874,96.4366418473583
40926,555524848,87.9355392799577
7492,555538940,99.4463731596808
7492,555580133,99.4463731596808
658,555539013,97.4828864297272
658,555580191,97.4828864297272
7499,555539028,99.691244333732
7499,555580198,99.691244333732
175212,555539016,87.0710236501597
175212,555580188,87.0710236501597
7494,902785,95.9947629092094
7494,555539055,4.99670270471339
7494,555525156,94.2793458704894
7496,555524956,89.0421257166995
149653,555524219,67.9453552730406
149644,555524370,98.7490772770877
149627,555524332,88.4033538309386
149629,555538789,99.1239676268838
149629,555580057,99.1239676268838
149659,555524484,94.773361576393
149610,555524504,96.1908108277687
149612,555524507,95.4617346412039
149622,555524600,99.1550856714764
149624,555525322,98.3396944541586
149613,555538860,99.5586948836215
149613,555580086,99.5586948836215
149651,555524699,91.7165750439239
149615,555524820,97.9055670082605
149618,555524807,98.0426807908933
149661,555524985,93.9475621084735
149616,555524985,55.3036983225379
149652,555525167,79.3519038256425
149630,555525160,87.8441084492993
149621,555525199,98.8046591103834
149628,555525208,98.7370469233689
149631,555525363,99.614417674006
149646,555525365,100
149656,555539150,99.3865006465628
149656,555579983,99.3865006465628
149649,555515248,4.07854466939278
149649,555525424,99.5223694449609
149617,555525370,99.6908770861305
149635,555525248,92.8184637551285
149633,555525514,1.8224945067645
149633,555525425,98.1775054932371
149619,555525470,92.6096035354791
149638,555539163,98.0876429683086
149638,555579995,98.0876429683086
149609,555525490,1.40140441497107
149609,555525484,81.9346303820044
149639,555525514,100
149634,555525514,100
149620,555525455,99.8319360457903
149647,555525461,56.6571845611114
149623,555525462,90.2730387658273
149658,555525471,85.2893633736634
149641,555525473,99.5692915991443
149645,555525525,99.9544957689531
7482,555524225,97.8447632570912
7480,555524515,99.8540469391657
7478,555524346,97.0550661148715
7483,555524498,99.7926131780113
7481,555524508,99.2925022181471
7489,555538958,99.9113209265853
7489,555580136,99.9113209265853
1524,902785,96.3022122063961
1524,555525156,99.6123049969798
7486,555539073,99.8080792983995
7486,555580233,99.8080792983995
7487,902779,99.5107430097271
7487,555539114,99.8292334968992
7487,555580270,99.8292334968992
7479,555525272,99.8602132316212
7488,902794,95.6692388629873
7488,555539067,98.1920954277736
7488,555580231,98.1920954277736
1523,555525301,99.9849051661306
1517,555539199,99.8392493568465
1517,555580021,99.8392493568465
1522,555525421,99.8520753919478
1518,555539188,99.9812250463808
1518,555580012,99.9812250463808
7485,555539179,99.623889694721
7485,555580002,99.623889694721
1519,555525483,99.8222999868319
1521,555525499,99.9767955363081
1520,555525491,99.9747338185868
194576,555538750,55.2718855858743
194576,555579968,55.2718855858743
194584,396932,99.3604466131804
195007,555538819,89.8534157841168
195007,555580025,89.8534157841168
194609,555538769,20.7844590830572
194609,555524246,20.7844590830572
194630,555524263,36.3769415998388
194631,555524263,3.64407372796966
149514,555524867,97.2798103641498
194642,555524263,6.13818812808465
195008,555538819,100
195008,555580025,100
194650,396820,100
194650,555538756,68.6733146006155
194650,555580035,68.6733146006155
194652,555538756,98.4313721626398
194652,555580035,98.4313721626398
195632,555550950,98.7104864989514
195642,902761,100
195642,555543215,100
195648,902761,100
195648,555543215,100
195648,555538748,100
195648,555579967,100
195658,555543230,64.7191346754383
195658,555538764,4.15317193490367
195658,555580047,4.15317193490367
195659,555538753,2.36720391787238
195659,555580031,2.36720391787238
195665,902761,100
195665,555543215,100
195665,555538748,94.0184634109576
195665,555579967,94.0184634109576
195668,555543231,10.7236363741867
195668,555538766,100
195668,555580044,100
195672,555524231,1.20211654578138
195679,555524254,100
195755,387862,56.5840959158963
329769,555524496,79.8829824939933
195009,555538819,100
195009,555580025,100
194884,555524620,73.1572114512497
194894,555524590,66.8563286700703
195010,555538819,100
195010,555580025,100
194539,555524483,100
194538,555524483,100
195011,555538819,100
195011,555580025,100
194542,555524449,90.5205613322752
194546,555539146,19.1741772106006
329783,555550939,92.937817206588
194984,555543228,100
194992,555524689,100
194476,555524423,100
194479,555524440,86.9831439961583
150970,555543214,41.3609166972783
150970,555538815,98.8311881970468
150970,555524350,98.8311881970468
194504,555539023,100
194504,555580197,100
194510,555543231,100
194510,555538766,100
194510,555580044,100
345790,555525097,14.0189715086051
150603,555524339,98.5110924709477
195012,555538819,100
195012,555580025,100
329788,397266,40.9026718851998
194689,555543231,100
194689,555538766,100
194689,555580044,100
329789,555525093,85.5823680915753
329814,555524242,81.8227902154546
329845,555524699,100
329860,555524503,100
329931,555559373,79.7046845262437
329937,555539023,4.87660548642615
329937,555580197,4.87660548642615
329943,555544537,40.2074059658868
329943,555544538,59.7925940341133
329944,555544538,100
150702,555524491,99.9773641668997
345887,902772,90.4148814939477
345887,555538943,6.6860427874821
345782,902772,100
345782,555538943,16.0153009165792
329974,555524226,60.7374576476555
345787,555550496,25.3133516597765
345847,555525102,9.02997993421763
175092,555524677,100
345877,555524699,100
174957,555524422,96.8857711733416
194757,555524507,56.2913015389479
174964,555538830,87.8885104340233
388174,555524445,34.8458434295035
388225,555524708,100
388614,555524699,100
388617,902761,33.9042635532105
388617,555543215,33.9042110802887
388617,397009,21.0479709573018
388617,555538748,44.0243337151588
388617,555579967,44.0243337151588
387804,388091,8.07665309966168
387804,555524286,98.8482792313208
397749,555524286,99.326249675367
388241,555525045,43.3207822343203
396366,555524708,100
388382,555524708,100
388448,555524286,99.3233721531073
388449,555524286,100
388450,398120,100
195013,555538819,93.1307246247163
195013,555580025,93.1307246247163
397776,902761,100
397776,555543215,100
397776,555538748,100
397776,555579967,100
397783,555524440,100
397788,555524699,100
397789,555524699,100
396387,555524708,48.0786713136345
396388,555550478,100
396389,555524708,50.3756601721477
195014,555538819,100
195014,555580025,100
396481,555524758,100
396491,902761,92.2280107513157
396491,555543215,92.2281430658172
555515262,555524708,74.0139388114407
555515259,555524699,100
555515260,555524699,100
555515261,555524699,100
555515271,555524423,94.9077780702014
555515265,555538787,100
555515265,555580055,100
150412,555524319,82.470055303938
194702,555544600,99.0513188099863
194703,902770,62.1824375083237
194708,555544405,100
194710,555524483,100
194711,555524483,100
194716,555524483,100
194758,398010,81.3669848475418
194758,555524507,96.8418238012647
181133,555524245,78.9585793201467
181127,555524258,100
181129,555524291,99.2745067787211
181131,555524391,84.3106722158923
181134,555524241,85.2315620125619
181135,555524259,98.1736479768148
181136,555524227,98.0865603136581
181137,555524223,94.5116893622056
181138,555538752,90.278998424224
181138,555580028,90.278998424224
181139,555524393,99.8397524199884
181140,555524243,95.1642233968418
181144,555524489,98.5214422000579
181141,555538752,96.6546690427049
181141,555580028,96.6546690427049
181145,555525514,100
181142,555524242,93.0519547186996
181148,555524258,95.3525427365082
175522,555525514,99.1979400264782
175520,555525522,98.4623985025519
175534,555525521,98.5457374709006
194780,902778,100
194780,555539093,92.2055289097294
194780,555580248,92.2055289097294
194810,555544659,100
329978,555538802,94.3198958126896
329978,555580070,94.3198958126896
195015,555538819,78.5598439132937
195015,555580025,78.5598439132937
329982,555544645,99.9764874234199
329986,555559506,86.3981936608233
329987,555559493,99.9999879439785
329991,555543231,99.9607595347976
329996,555539027,3.60886465547227
329996,555580199,3.60886465547227
195016,555538819,100
195016,555580025,100
345744,555538795,1.40669838417726
345744,555580060,1.40669838417726
396512,555524590,100
396514,902764,6.80454705964697
396523,555524596,98.5584746046849
102167,555525310,78.3958486417544
555515299,555525491,2.057428158773
555550548,555579967,100
102092,555524572,99.1641013660666
102168,555524504,96.4286405541374
102039,555524573,98.4972196782671
102063,555524532,93.4089065692312
102108,555538759,87.1137497265534
102108,555580041,87.1137497265534
102170,555524258,77.4242687284867
102160,555524221,96.22588287905
102141,555524694,99.884709192465
102139,555524958,81.1637196338523
102065,555524354,98.6426935838181
102132,555524351,99.7115033852115
102113,555524377,99.573614439762
102072,149821,7.20467404525241
102072,555538771,81.5012156706323
102072,555580048,81.5012156706323
102084,555538771,98.2126984675895
102084,555580048,98.2126984675895
102075,150153,6.41898418794597
102075,555524692,95.5716659633876
102027,555539130,95.2164041868838
102027,555580280,95.2164041868838
102137,555538771,93.4204844485648
102137,555580048,93.4204844485648
102085,555524517,99.2907953283272
102099,555538960,99.8713345993411
102099,555580139,99.8713345993411
102028,555524874,96.5476937602089
102101,555524876,99.3882126009619
102008,555539115,97.7933401755805
102008,555580265,97.7933401755805
102087,555539128,96.1099209173689
102087,555580278,96.1099209173689
102106,555525292,99.9645092028806
102133,555524385,94.5858453318979
102140,555524962,98.4712079346668
102076,555524384,97.9348355534615
102154,555538958,99.1128869647707
102154,555580136,99.1128869647707
102036,555524875,99.5911765912267
102096,555524348,98.7223449596163
102104,555524347,99.133472523962
102148,555524476,96.9439917572501
102151,555524570,97.4053462945784
102107,555524571,98.2837375508733
102157,555538886,99.9606293111711
102157,555580095,99.9606293111711
102169,555524718,97.2001388327746
102156,555524690,99.0190011564095
102095,902785,95.2074626462367
102095,555525156,99.4546275942633
102152,555525096,97.3403969235818
102130,555524974,99.5780724654312
102088,555525152,99.3895178867413
102150,555524961,97.9475395439568
102103,555525306,99.5705111208906
102159,555525104,99.77669146556
102145,555524959,96.8663410461466
102109,555525034,90.3294947884769
102091,555539007,99.8207302094259
102091,555580180,99.8207302094259
102102,555524959,99.9820782317077
102111,555525249,77.0045707320017
102161,555539032,99.0697107750273
102161,555580205,99.0697107750273
102086,555524960,95.5686289130651
102081,555524959,99.6041154116921
102029,555525147,98.8314639308617
102031,555525153,99.6463290320287
102165,555524975,76.9225817399171
102146,555524959,100
102014,902782,92.871687026168
102014,555539054,97.1832604273533
102014,555580220,97.1832604273533
102037,555525155,98.1401866800432
102089,555525213,99.4847315857235
102080,555525405,97.5267092095989
102062,555525206,95.384661107591
102034,555539118,88.1589627674374
102034,555580269,88.1589627674374
102024,555539120,97.3085163162848
102024,555580271,97.3085163162848
102020,555525394,99.0698528008551
102083,555539058,89.3548816881971
102083,555525168,97.2198353032797
102013,555539145,98.6455950924007
102013,555579972,98.6455950924007
102105,555525267,99.6413295315187
102134,555525271,99.0808497564462
102073,555525298,99.4447323558131
102032,555539079,99.5670074627579
102032,555580238,99.5670074627579
102093,555525342,99.7572639946568
102053,555525374,99.0096640092996
102131,555525371,94.2571835544457
102147,555525360,96.4441485248149
102038,555539068,99.1899075683757
102038,555580236,99.1899075683757
102058,555539070,98.3349919546529
102058,555580253,98.3349919546529
102015,150441,1.35780068891621
102015,555539097,92.6713086779828
102015,555580255,92.6713086779828
102069,555539100,99.7977459569953
102069,555580256,99.7977459569953
102100,555525338,99.2619282342114
102033,555539072,99.7997990695593
102033,555580239,99.7997990695593
102010,555539127,96.3429454816302
102010,555580279,96.3429454816302
102082,555539056,80.8588092303378
102082,555580221,80.8588092303378
102136,555525158,98.1665728490736
102144,555539057,98.3350533215578
102144,555580222,98.3350533215578
102052,555539069,98.0317755471073
102052,555580232,98.0317755471073
102055,555539083,90.8014399156119
102055,555580240,90.8014399156119
102035,555539099,97.9565045665693
102035,555580252,97.9565045665693
102026,555539098,97.4455031386953
102026,555580249,97.4455031386953
102017,902779,96.1480286982005
102017,555539114,99.9121909542007
102017,555580270,99.9121909542007
102012,555525336,98.9053175409046
102040,555525339,99.9111599114717
102009,555525402,93.1510832185846
102018,555525297,99.6881141348256
102064,555525157,97.3299408973666
102057,555539175,96.2916149942822
102057,555579996,96.2916149942822
102056,555539176,92.0986935048327
102056,555580004,92.0986935048327
149552,555524261,98.0406480265539
149564,555524412,95.0405101185454
102094,555525523,99.4274566275423
64542,902775,96.9453314385741
64542,555539151,97.9072367439653
64542,555525514,1.96730783701394
64542,555579975,97.9072367439653
149542,555524339,96.6502916870743
149503,555524335,98.1061842434736
149544,555524451,93.1703410159756
149572,555538816,93.9545833879834
149572,555580076,93.9545833879834
149588,555524301,98.6767897590217
149516,555524512,98.6925027270619
149554,555524513,98.8733565515936
149570,555524514,99.3395587947106
149525,555524480,95.035867678859
149546,555524470,98.8830130665725
149587,555524471,85.349999363161
149560,555524472,98.7034135356983
149562,555524473,96.7159660703763
149568,555524474,97.0823329221427
149530,555524483,99.9976876988946
149578,555524483,100
149520,555524601,99.1832741523964
149584,555525232,98.3821881923505
149553,555524528,93.0698156653367
149579,555524529,96.5905582379454
149589,555524671,99.7468437189214
149569,555524751,96.710513580311
149513,555524702,94.2871786725191
